IP,ASN,TIME,ID,DESC
"196.196.216.20","AS63119","2017-08-28T10:30:10.875166","1","Heartbleed"
"165.231.172.231",,"2017-08-28T10:25:56.251077","1","Heartbleed"
"185.43.105.237","AS198632","2017-08-28T10:22:11.995026","1","Heartbleed"
"165.231.174.184",,"2017-08-28T10:18:57.255473","1","Heartbleed"
"196.196.217.133","AS63119","2017-08-28T10:17:56.388926","1","Heartbleed"
"196.196.217.203","AS63119","2017-08-28T10:17:52.996143","1","Heartbleed"
"196.196.218.233","AS63119","2017-08-28T10:12:32.626110","1","Heartbleed"
"165.231.162.125","AS63119","2017-08-28T10:12:16.784440","1","Heartbleed"
"165.231.173.147",,"2017-08-28T10:10:25.536355","1","Heartbleed"
"196.196.221.185","AS63119","2017-08-28T10:09:21.016830","1","Heartbleed"
"213.168.31.250","AS3249","2017-08-28T10:08:52.767500","1","Heartbleed"
"80.79.124.62","AS34702","2017-08-28T10:06:53.418294","1","Heartbleed"
"196.196.218.29","AS63119","2017-08-28T10:04:30.067079","1","Heartbleed"
"165.231.174.155",,"2017-08-28T09:59:00.098429","1","Heartbleed"
"196.196.217.144","AS63119","2017-08-28T09:56:15.397964","1","Heartbleed"
"196.196.219.206","AS63119","2017-08-28T09:55:39.253733","1","Heartbleed"
"196.196.218.89","AS63119","2017-08-28T09:54:18.117857","1","Heartbleed"
"165.231.171.219",,"2017-08-28T09:52:29.323144","1","Heartbleed"
"165.231.171.182",,"2017-08-28T09:51:44.244667","1","Heartbleed"
"165.231.171.165",,"2017-08-28T09:48:47.134403","1","Heartbleed"
"165.231.174.254",,"2017-08-28T09:44:50.044424","1","Heartbleed"
"196.196.218.234","AS63119","2017-08-28T09:44:32.461802","1","Heartbleed"
"165.231.173.87",,"2017-08-28T09:38:46.418210","1","Heartbleed"
"165.231.162.97","AS63119","2017-08-28T09:30:04.312649","1","Heartbleed"
"165.231.174.223",,"2017-08-28T09:29:41.910300","1","Heartbleed"
"165.231.171.174",,"2017-08-28T09:28:19.045922","1","Heartbleed"
"196.196.223.70",,"2017-08-28T09:26:56.818941","1","Heartbleed"
"196.196.216.61","AS63119","2017-08-28T09:26:55.653973","1","Heartbleed"
"196.196.218.157","AS63119","2017-08-28T09:25:48.265032","1","Heartbleed"
"196.196.216.87","AS63119","2017-08-28T09:24:57.951019","1","Heartbleed"
"196.196.223.111",,"2017-08-28T09:24:38.820429","1","Heartbleed"
"165.231.174.117",,"2017-08-28T09:17:34.603835","1","Heartbleed"
"165.231.172.70",,"2017-08-28T09:13:57.595199","1","Heartbleed"
"80.79.124.38","AS34702","2017-08-28T09:09:53.639780","1","Heartbleed"
"196.196.218.184","AS63119","2017-08-28T09:08:53.909373","1","Heartbleed"
"80.79.113.39","AS34702","2017-08-28T09:08:15.576958","1","Heartbleed"
"165.231.165.57","AS63119","2017-08-28T09:04:17.366095","1","Heartbleed"
"196.196.216.236","AS63119","2017-08-28T09:01:06.024563","1","Heartbleed"
"86.110.45.162","AS201321","2017-08-28T09:00:46.832624","1","Heartbleed"
"196.196.223.122",,"2017-08-28T09:00:13.800905","1","Heartbleed"
"196.196.221.118","AS63119","2017-08-28T08:59:01.552805","1","Heartbleed"
"196.196.218.242","AS63119","2017-08-28T08:54:27.950189","1","Heartbleed"
"196.196.216.211","AS63119","2017-08-28T08:53:05.606481","1","Heartbleed"
"165.231.171.188",,"2017-08-28T08:52:12.867535","1","Heartbleed"
"165.231.174.56",,"2017-08-28T08:51:17.191821","1","Heartbleed"
"165.231.172.221",,"2017-08-28T08:49:46.847586","1","Heartbleed"
"196.196.217.92","AS63119","2017-08-28T08:49:25.685190","1","Heartbleed"
"165.231.163.118","AS63119","2017-08-28T08:48:19.845822","1","Heartbleed"
"196.196.216.102","AS63119","2017-08-28T08:47:33.468848","1","Heartbleed"
"165.231.175.112",,"2017-08-28T08:44:55.055776","1","Heartbleed"
"196.196.219.223","AS63119","2017-08-28T08:41:42.203588","1","Heartbleed"
"196.196.223.114",,"2017-08-28T08:38:47.520198","1","Heartbleed"
"196.196.218.238","AS63119","2017-08-28T08:38:31.411279","1","Heartbleed"
"165.231.173.132",,"2017-08-28T08:29:44.127907","1","Heartbleed"
"196.196.216.120","AS63119","2017-08-28T08:29:12.077855","1","Heartbleed"
"165.231.163.104","AS63119","2017-08-28T08:27:58.352049","1","Heartbleed"
"196.196.221.159","AS63119","2017-08-28T08:25:23.326722","1","Heartbleed"
"196.196.217.144","AS63119","2017-08-28T08:25:18.791904","1","Heartbleed"
"196.196.217.58","AS63119","2017-08-28T08:22:40.652705","1","Heartbleed"
"196.196.223.117",,"2017-08-28T08:21:36.689827","1","Heartbleed"
"165.231.171.140",,"2017-08-28T08:21:10.490495","1","Heartbleed"
"165.231.165.77","AS63119","2017-08-28T08:20:21.892649","1","Heartbleed"
"165.231.173.233",,"2017-08-28T08:20:16.658285","1","Heartbleed"
"196.196.219.135","AS63119","2017-08-28T08:17:23.823640","1","Heartbleed"
"185.169.71.195",,"2017-08-28T08:15:35.730585","1","Heartbleed"
"165.231.172.208",,"2017-08-28T08:10:23.990702","1","Heartbleed"
"165.231.163.168","AS63119","2017-08-28T08:05:47.991516","1","Heartbleed"
"165.231.174.148",,"2017-08-28T08:05:00.102079","1","Heartbleed"
"165.231.162.40","AS63119","2017-08-28T08:02:55.776455","1","Heartbleed"
"196.196.223.66",,"2017-08-28T08:02:07.456295","1","Heartbleed"
"196.196.219.234","AS63119","2017-08-28T07:59:11.230265","1","Heartbleed"
"165.231.172.152",,"2017-08-28T07:59:06.356926","1","Heartbleed"
"165.231.162.88","AS63119","2017-08-28T07:58:02.142162","1","Heartbleed"
"165.231.171.183",,"2017-08-28T07:57:40.331413","1","Heartbleed"
"196.196.217.27","AS63119","2017-08-28T07:55:59.570253","1","Heartbleed"
"165.231.173.27",,"2017-08-28T07:54:10.114219","1","Heartbleed"
"165.231.162.201","AS63119","2017-08-28T07:53:56.069122","1","Heartbleed"
"196.196.223.121",,"2017-08-28T07:53:38.027202","1","Heartbleed"
"165.231.162.232","AS63119","2017-08-28T07:53:34.502890","1","Heartbleed"
"165.231.172.150",,"2017-08-28T07:53:29.887218","1","Heartbleed"
"196.196.218.213","AS63119","2017-08-28T07:52:59.658310","1","Heartbleed"
"165.231.163.19","AS63119","2017-08-28T07:50:33.446784","1","Heartbleed"
"196.196.223.116",,"2017-08-28T07:49:13.293392","1","Heartbleed"
"165.231.165.90","AS63119","2017-08-28T07:45:46.275154","1","Heartbleed"
"196.196.221.102","AS63119","2017-08-28T07:43:04.152289","1","Heartbleed"
"165.231.163.160","AS63119","2017-08-28T07:42:38.368046","1","Heartbleed"
"196.196.217.68","AS63119","2017-08-28T07:41:37.627295","1","Heartbleed"
"80.79.126.115","AS34702","2017-08-28T07:39:51.611015","1","Heartbleed"
"165.231.171.217",,"2017-08-28T07:38:31.934964","1","Heartbleed"
"165.231.162.227","AS63119","2017-08-28T07:38:04.707208","1","Heartbleed"
"165.231.172.93",,"2017-08-28T07:33:42.868893","1","Heartbleed"
"165.231.171.201",,"2017-08-28T07:32:10.946223","1","Heartbleed"
"81.20.150.145","AS39211","2017-08-28T07:20:48.069361","1","Heartbleed"
"185.169.70.32",,"2017-08-28T07:19:41.497409","1","Heartbleed"
"80.79.126.186","AS34702","2017-08-28T07:19:30.327489","1","Heartbleed"
"196.196.218.14","AS63119","2017-08-28T07:17:36.113098","1","Heartbleed"
"196.196.223.145",,"2017-08-28T07:17:28.091538","1","Heartbleed"
"185.169.71.199",,"2017-08-28T07:16:27.406431","1","Heartbleed"
"185.169.70.12",,"2017-08-28T07:09:47.461295","1","Heartbleed"
"165.231.172.251",,"2017-08-28T07:08:30.588749","1","Heartbleed"
"165.231.175.174",,"2017-08-28T07:07:45.349044","1","Heartbleed"
"165.231.172.245",,"2017-08-28T07:06:01.992696","1","Heartbleed"
"165.231.162.195","AS63119","2017-08-28T07:04:28.688468","1","Heartbleed"
"196.196.216.146","AS63119","2017-08-28T07:03:22.105523","1","Heartbleed"
"165.231.171.199",,"2017-08-28T07:02:38.074952","1","Heartbleed"
"196.196.221.143","AS63119","2017-08-28T07:01:57.649356","1","Heartbleed"
"196.196.219.153","AS63119","2017-08-28T06:58:28.998890","1","Heartbleed"
"165.231.171.161",,"2017-08-28T06:57:13.920987","1","Heartbleed"
"196.196.221.77","AS63119","2017-08-28T06:54:21.969511","1","Heartbleed"
"196.196.216.45","AS63119","2017-08-28T06:53:42.258772","1","Heartbleed"
"165.231.173.144",,"2017-08-28T06:50:19.180620","1","Heartbleed"
"196.196.219.221","AS63119","2017-08-28T06:49:08.160728","1","Heartbleed"
"196.196.216.240","AS63119","2017-08-28T06:48:58.239703","1","Heartbleed"
"196.196.219.245","AS63119","2017-08-28T06:46:15.200795","1","Heartbleed"
"196.196.216.196","AS63119","2017-08-28T06:45:27.261335","1","Heartbleed"
"196.196.217.59","AS63119","2017-08-28T06:45:11.779584","1","Heartbleed"
"196.196.218.118","AS63119","2017-08-28T06:39:25.011140","1","Heartbleed"
"165.231.171.133",,"2017-08-28T06:39:23.514843","1","Heartbleed"
"165.231.162.37","AS63119","2017-08-28T06:38:55.014889","1","Heartbleed"
"196.196.217.175","AS63119","2017-08-28T06:37:10.792622","1","Heartbleed"
"196.196.216.134","AS63119","2017-08-28T06:36:14.997717","1","Heartbleed"
"196.196.217.59","AS63119","2017-08-28T06:35:55.697112","1","Heartbleed"
"165.231.163.12","AS63119","2017-08-28T06:34:35.206047","1","Heartbleed"
"165.231.162.248","AS63119","2017-08-28T06:34:16.589169","1","Heartbleed"
"196.196.221.78","AS63119","2017-08-28T06:34:14.843258","1","Heartbleed"
"196.196.218.145","AS63119","2017-08-28T06:32:44.858760","1","Heartbleed"
"196.196.218.223","AS63119","2017-08-28T06:29:03.591379","1","Heartbleed"
"196.196.217.62","AS63119","2017-08-28T06:27:14.686038","1","Heartbleed"
"165.231.172.226",,"2017-08-28T06:25:11.438260","1","Heartbleed"
"165.231.162.202","AS63119","2017-08-28T06:24:53.587195","1","Heartbleed"
"196.196.216.163","AS63119","2017-08-28T06:23:15.667337","1","Heartbleed"
"165.231.171.130",,"2017-08-28T06:21:29.255711","1","Heartbleed"
"165.231.165.34","AS63119","2017-08-28T06:21:24.768127","1","Heartbleed"
"165.231.175.97",,"2017-08-28T06:20:56.601322","1","Heartbleed"
"196.196.218.202","AS63119","2017-08-28T06:20:52.397644","1","Heartbleed"
"165.231.172.81",,"2017-08-28T06:17:18.280837","1","Heartbleed"
"196.196.218.146","AS63119","2017-08-28T06:17:00.714261","1","Heartbleed"
"196.196.218.135","AS63119","2017-08-28T06:16:06.234602","1","Heartbleed"
"165.231.173.243",,"2017-08-28T06:15:49.058952","1","Heartbleed"
"196.196.223.242",,"2017-08-28T06:09:15.793726","1","Heartbleed"
"165.231.163.58","AS63119","2017-08-28T06:08:56.709183","1","Heartbleed"
"165.231.174.72",,"2017-08-28T06:06:42.280679","1","Heartbleed"
"196.196.218.109","AS63119","2017-08-28T06:06:04.311040","1","Heartbleed"
"165.231.165.47","AS63119","2017-08-28T06:04:21.177952","1","Heartbleed"
"196.196.216.197","AS63119","2017-08-28T06:00:38.435601","1","Heartbleed"
"165.231.173.88",,"2017-08-28T05:57:11.081453","1","Heartbleed"
"196.196.223.141",,"2017-08-28T05:56:21.775938","1","Heartbleed"
"217.146.72.118","AS49604","2017-08-28T05:48:14.054191","1","Heartbleed"
"165.231.174.139",,"2017-08-28T05:45:48.711206","1","Heartbleed"
"165.231.163.102","AS63119","2017-08-28T05:45:30.491859","1","Heartbleed"
"165.231.172.163",,"2017-08-28T05:45:11.043233","1","Heartbleed"
"165.231.174.105",,"2017-08-28T05:43:27.842014","1","Heartbleed"
"165.231.163.171","AS63119","2017-08-28T05:42:21.399599","1","Heartbleed"
"165.231.165.100","AS63119","2017-08-28T05:41:51.774014","1","Heartbleed"
"196.196.218.20","AS63119","2017-08-28T05:41:02.280355","1","Heartbleed"
"196.196.216.104","AS63119","2017-08-28T05:37:35.239770","1","Heartbleed"
"165.231.165.114","AS63119","2017-08-28T05:36:55.760599","1","Heartbleed"
"165.231.171.95",,"2017-08-28T05:30:01.098937","1","Heartbleed"
"196.196.221.81","AS63119","2017-08-28T05:29:05.549504","1","Heartbleed"
"196.196.221.130","AS63119","2017-08-28T05:28:25.996093","1","Heartbleed"
"196.196.217.194","AS63119","2017-08-28T05:28:17.325879","1","Heartbleed"
"196.196.218.83","AS63119","2017-08-28T05:27:35.853812","1","Heartbleed"
"196.196.221.97","AS63119","2017-08-28T05:25:57.900482","1","Heartbleed"
"165.231.163.119","AS63119","2017-08-28T05:24:09.431959","1","Heartbleed"
"196.196.217.173","AS63119","2017-08-28T05:22:29.299887","1","Heartbleed"
"165.231.173.60",,"2017-08-28T05:21:48.498906","1","Heartbleed"
"196.196.223.71",,"2017-08-28T05:21:38.238083","1","Heartbleed"
"185.158.177.5","AS201321","2017-08-28T05:19:35.993154","1","Heartbleed"
"165.231.173.242",,"2017-08-28T05:16:47.002265","1","Heartbleed"
"165.231.163.122","AS63119","2017-08-28T05:15:52.667764","1","Heartbleed"
"165.231.162.225","AS63119","2017-08-28T05:07:28.195529","1","Heartbleed"
"165.231.163.117","AS63119","2017-08-28T05:07:20.958281","1","Heartbleed"
"196.196.217.215","AS63119","2017-08-28T05:06:36.606640","1","Heartbleed"
"165.231.173.73",,"2017-08-28T05:06:19.552983","1","Heartbleed"
"196.196.218.247","AS63119","2017-08-28T05:05:23.994627","1","Heartbleed"
"196.196.217.114","AS63119","2017-08-28T05:02:37.442074","1","Heartbleed"
"165.231.173.170",,"2017-08-28T05:01:49.642499","1","Heartbleed"
"196.196.223.175",,"2017-08-28T04:55:24.402502","1","Heartbleed"
"196.196.221.170","AS63119","2017-08-28T04:55:21.411398","1","Heartbleed"
"165.231.173.183",,"2017-08-28T04:54:29.140886","1","Heartbleed"
"196.196.218.98","AS63119","2017-08-28T04:53:00.909510","1","Heartbleed"
"165.231.172.212",,"2017-08-28T04:50:17.609366","1","Heartbleed"
"165.231.162.199","AS63119","2017-08-28T04:49:43.494163","1","Heartbleed"
"165.231.162.165","AS63119","2017-08-28T04:48:51.851275","1","Heartbleed"
"165.231.174.14",,"2017-08-28T04:48:10.794737","1","Heartbleed"
"196.196.217.84","AS63119","2017-08-28T04:48:05.565391","1","Heartbleed"
"196.196.217.168","AS63119","2017-08-28T04:47:39.787300","1","Heartbleed"
"196.196.216.157","AS63119","2017-08-28T04:47:38.528209","1","Heartbleed"
"165.231.162.62","AS63119","2017-08-28T04:46:04.535534","1","Heartbleed"
"196.196.219.225","AS63119","2017-08-28T04:41:36.206333","1","Heartbleed"
"196.196.216.176","AS63119","2017-08-28T04:41:09.114523","1","Heartbleed"
"165.231.173.41",,"2017-08-28T04:38:42.351000","1","Heartbleed"
"196.196.218.111","AS63119","2017-08-28T04:38:40.000083","1","Heartbleed"
"165.231.173.144",,"2017-08-28T04:38:19.370820","1","Heartbleed"
"196.196.221.160","AS63119","2017-08-28T04:35:11.031074","1","Heartbleed"
"165.231.171.217",,"2017-08-28T04:34:57.324634","1","Heartbleed"
"165.231.172.82",,"2017-08-28T04:32:11.310101","1","Heartbleed"
"196.196.216.230","AS63119","2017-08-28T04:30:11.689267","1","Heartbleed"
"165.231.162.72","AS63119","2017-08-28T04:29:10.897201","1","Heartbleed"
"165.231.174.109",,"2017-08-28T04:27:29.257512","1","Heartbleed"
"165.231.171.206",,"2017-08-28T04:27:17.008998","1","Heartbleed"
"165.231.171.237",,"2017-08-28T04:23:23.289601","1","Heartbleed"
"165.231.163.42","AS63119","2017-08-28T04:21:56.767798","1","Heartbleed"
"165.231.175.70",,"2017-08-28T04:21:05.639117","1","Heartbleed"
"196.196.216.60","AS63119","2017-08-28T04:15:20.234424","1","Heartbleed"
"165.231.173.247",,"2017-08-28T04:14:26.957933","1","Heartbleed"
"196.196.216.105","AS63119","2017-08-28T04:14:18.636653","1","Heartbleed"
"165.231.163.69","AS63119","2017-08-28T04:12:41.741004","1","Heartbleed"
"196.196.217.159","AS63119","2017-08-28T04:12:34.359169","1","Heartbleed"
"165.231.171.248",,"2017-08-28T04:07:43.408254","1","Heartbleed"
"196.196.218.229","AS63119","2017-08-28T04:07:09.556701","1","Heartbleed"
"165.231.175.189",,"2017-08-28T04:05:49.419421","1","Heartbleed"
"165.231.173.163",,"2017-08-28T04:05:42.986891","1","Heartbleed"
"196.196.221.84","AS63119","2017-08-28T04:05:06.395255","1","Heartbleed"
"165.231.172.141",,"2017-08-28T04:04:13.368962","1","Heartbleed"
"196.196.218.194","AS63119","2017-08-28T03:59:46.410104","1","Heartbleed"
"165.231.174.198",,"2017-08-28T03:58:48.566086","1","Heartbleed"
"188.92.162.163","AS39823","2017-08-28T03:56:43.725127","1","Heartbleed"
"165.231.174.205",,"2017-08-28T03:53:19.974857","1","Heartbleed"
"165.231.171.176",,"2017-08-28T03:51:30.989471","1","Heartbleed"
"165.231.175.122",,"2017-08-28T03:50:48.603234","1","Heartbleed"
"165.231.173.32",,"2017-08-28T03:50:31.300408","1","Heartbleed"
"165.231.172.249",,"2017-08-28T03:49:54.272746","1","Heartbleed"
"165.231.172.247",,"2017-08-28T03:49:53.419600","1","Heartbleed"
"165.231.165.98","AS63119","2017-08-28T03:48:05.928280","1","Heartbleed"
"196.196.216.88","AS63119","2017-08-28T03:47:01.637053","1","Heartbleed"
"196.196.219.201","AS63119","2017-08-28T03:45:58.778977","1","Heartbleed"
"165.231.162.73","AS63119","2017-08-28T03:45:23.896159","1","Heartbleed"
"196.196.218.172","AS63119","2017-08-28T03:44:34.925524","1","Heartbleed"
"165.231.172.126",,"2017-08-28T03:41:48.166683","1","Heartbleed"
"196.196.218.90","AS63119","2017-08-28T03:41:01.110010","1","Heartbleed"
"165.231.175.74",,"2017-08-28T03:39:42.495386","1","Heartbleed"
"196.196.217.197","AS63119","2017-08-28T03:39:25.973397","1","Heartbleed"
"165.231.173.165",,"2017-08-28T03:38:22.198894","1","Heartbleed"
"196.196.216.50","AS63119","2017-08-28T03:37:59.129974","1","Heartbleed"
"185.169.70.131",,"2017-08-28T03:37:30.651992","1","Heartbleed"
"213.168.31.251","AS3249","2017-08-28T03:36:40.392668","1","Heartbleed"
"165.231.174.167",,"2017-08-28T03:34:38.929094","1","Heartbleed"
"196.196.217.85","AS63119","2017-08-28T03:30:05.254995","1","Heartbleed"
"165.231.174.109",,"2017-08-28T03:29:34.392811","1","Heartbleed"
"196.196.218.101","AS63119","2017-08-28T03:26:12.180395","1","Heartbleed"
"165.231.173.105",,"2017-08-28T03:21:55.024479","1","Heartbleed"
"196.196.218.152","AS63119","2017-08-28T03:20:25.121597","1","Heartbleed"
"196.196.218.11","AS63119","2017-08-28T03:19:05.253452","1","Heartbleed"
"196.196.217.196","AS63119","2017-08-28T03:16:54.627466","1","Heartbleed"
"196.196.218.227","AS63119","2017-08-28T03:16:05.694713","1","Heartbleed"
"196.196.219.214","AS63119","2017-08-28T03:12:52.368669","1","Heartbleed"
"165.231.171.79",,"2017-08-28T03:12:20.122179","1","Heartbleed"
"196.196.223.132",,"2017-08-28T03:12:13.418376","1","Heartbleed"
"165.231.172.81",,"2017-08-28T03:11:09.727431","1","Heartbleed"
"196.196.221.71","AS63119","2017-08-28T03:08:51.541733","1","Heartbleed"
"196.196.223.113",,"2017-08-28T03:08:28.566164","1","Heartbleed"
"165.231.163.81","AS63119","2017-08-28T03:08:01.523518","1","Heartbleed"
"165.231.162.237","AS63119","2017-08-28T03:06:59.279286","1","Heartbleed"
"196.196.217.172","AS63119","2017-08-28T03:06:39.603417","1","Heartbleed"
"165.231.173.53",,"2017-08-28T03:04:04.765931","1","Heartbleed"
"196.196.217.222","AS63119","2017-08-28T03:01:36.110852","1","Heartbleed"
"165.231.172.216",,"2017-08-28T03:00:43.739613","1","Heartbleed"
"196.196.216.126","AS63119","2017-08-28T02:56:11.175938","1","Heartbleed"
"165.231.172.113",,"2017-08-28T02:54:42.541388","1","Heartbleed"
"196.196.216.96","AS63119","2017-08-28T02:52:52.594234","1","Heartbleed"
"165.231.173.35",,"2017-08-28T02:50:34.747028","1","Heartbleed"
"196.196.217.229","AS63119","2017-08-28T02:50:06.867209","1","Heartbleed"
"196.196.216.157","AS63119","2017-08-28T02:48:19.970355","1","Heartbleed"
"165.231.163.51","AS63119","2017-08-28T02:44:40.628357","1","Heartbleed"
"198.50.185.98","AS16276","2017-08-28T02:42:44.161890","1","Heartbleed"
"80.79.113.43","AS34702","2017-08-28T02:41:40.525455","1","Heartbleed"
"165.231.172.175",,"2017-08-28T02:41:19.984781","1","Heartbleed"
"165.231.163.7","AS63119","2017-08-28T02:40:06.371095","1","Heartbleed"
"165.231.163.92","AS63119","2017-08-28T02:39:29.167758","1","Heartbleed"
"165.231.162.101","AS63119","2017-08-28T02:39:13.274915","1","Heartbleed"
"165.231.173.21",,"2017-08-28T02:38:29.678756","1","Heartbleed"
"196.196.216.130","AS63119","2017-08-28T02:34:31.846356","1","Heartbleed"
"165.231.175.101",,"2017-08-28T02:33:09.810250","1","Heartbleed"
"165.231.162.37","AS63119","2017-08-28T02:32:41.164115","1","Heartbleed"
"196.196.216.216","AS63119","2017-08-28T02:31:58.398405","1","Heartbleed"
"196.196.216.75","AS63119","2017-08-28T02:31:16.292240","1","Heartbleed"
"196.196.223.229",,"2017-08-28T02:30:09.348287","1","Heartbleed"
"196.196.218.164","AS63119","2017-08-28T02:28:32.955970","1","Heartbleed"
"196.196.217.169","AS63119","2017-08-28T02:27:41.910296","1","Heartbleed"
"196.196.221.112","AS63119","2017-08-28T02:26:22.466002","1","Heartbleed"
"196.196.223.67",,"2017-08-28T02:22:43.541925","1","Heartbleed"
"196.196.216.12","AS63119","2017-08-28T02:21:39.928488","1","Heartbleed"
"196.196.216.50","AS63119","2017-08-28T02:21:19.549216","1","Heartbleed"
